Altitude (m)	Pressure (Pa)
11558.64635	20722
11556.53909	20718
11556.53909	20716
11557.44213	20714
11555.3352	20718
11556.2381	20718
11560.15188	20706
11558.94743	20707
11560.75418	20708
11558.94743	20704
11562.26013	20700
11567.38255	20681
11565.27291	20686
11563.4651	20689
11562.26013	20705
11563.4651	20697
11641.28268	20455
11713.44256	20219
11724.20228	20176
11698.71089	20251
11688.90548	20283
11670.24855	20349
11668.41589	20373
11658.03907	20382
11592.13872	20610
11588.51089	20620
11587.90641	20616
11590.62691	20611
11590.62691	20605
11594.25574	20592
11699.93745	20242
11723.89465	20172
11685.53776	20292
11669.33217	20333
11592.13872	20606
11590.92925	20610
11589.11541	20604
11590.02227	20609
11591.83633	20609
11589.71997	20609
11591.53396	20597
11596.67591	20584
11617.88495	20532
11643.10887	20430
11661.69988	20357
11686.14996	20284
11691.04934	20272
11710.98531	20209
11725.74061	20161
11726.35603	20167
11730.97327	20139
11738.67485	20115
11736.2095	20124
11735.59329	20135
11735.2852	20142
11730.66537	20152
11737.75025	20131
11734.05297	20135
11727.27926	20163
11716.2079	20200
11724.20228	20171
11695.64535	20256
11633.07017	20475
11651.02741	20419
11669.63761	20312
11687.98686	20271
11710.06405	20214
11713.74977	20203
11703.3115	20231
11666.27834	20360
11663.22573	20385
11664.75188	20368
11721.12653	20180
11730.66537	20141
11729.74173	20145
11729.43388	20151
11729.74173	20151
11732.205	20145
11729.43388	20156
11729.12604	20148
11731.89705	20138
11712.82817	20203
11725.74061	20172
11734.97712	20144
11672.69278	20338
11647.37168	20420
11643.41328	20430
11647.98085	20416
11649.19933	20413
11650.418	20410
11671.16504	20340
11675.13778	20328
11670.55404	20343
11674.83211	20321
11677.58357	20325
11684.61955	20294
11701.1642	20243
11701.47092	20235
11734.97712	20127
11736.82576	20129
11733.74495	20126
11666.27834	20367
11662.92053	20376
11659.5642	20375
11661.39474	20380
11661.08962	20380
11659.5642	20378
11659.5642	20383
11658.64909	20375
11660.17433	20378
11657.73409	20384
11658.34407	20388
11654.98974	20385
11657.73409	20392
11656.51425	20384
11659.5642	20375
11660.17433	20383
11659.5642	20375
11659.5642	20380
11658.95411	20388
11658.64909	20384
11660.17433	20374
11660.47942	20375
11663.22573	20375
11662.61535	20362
11665.36243	20362
11665.36243	20359
11665.66772	20357
11668.11049	20364
11664.75188	20362
11665.97302	20362
11670.85953	20342
11671.7761	20343
11672.38721	20338
11672.08165	20331
11674.52646	20334
11673.30396	20331
11673.30396	20333
11673.91518	20329
11676.36058	20328
11677.88935	20320
11680.33601	20305
11681.25371	20308
11682.17152	20310
11681.55963	20309
11682.47748	20310
11682.17152	20300
11684.00747	20295
11686.14996	20293
11688.59926	20280
11691.96832	20282
11688.90548	20276
11689.8242	20276
11692.27467	20273
11691.35566	20273
11694.11304	20274
11695.03239	20265
11695.33887	20265
11751.63096	20106
11817.05401	19861
11827.64868	19843
11825.46622	19839
11827.02506	19819
11836.38475	19803
11838.25807	19797
11842.63093	19794
11854.19985	19749
11849.50763	19764
11844.50578	19783
11846.06851	19785
11844.8183	19787
11843.25583	19780
11839.5072	19799
11836.69694	19802
11835.76042	19806
11845.75594	19785
11859.83431	19741
11854.19985	19753
11852.63545	19760
11847.63155	19778
11843.88078	19789
11841.38129	19788
11843.88078	19781
11843.5683	19789
11856.07754	19741
11859.20806	19736
11859.20806	19731
11857.95569	19736
11874.87993	19686
11871.11574	19690
11854.19985	19754
11856.39053	19743
11852.00979	19754
11851.69697	19761
11849.82036	19761
11843.25583	19785
11843.88078	19786
11842.94337	19788
11847.0063	19773
11870.17499	19697
11872.05662	19691
11874.25244	19687
11863.27965	19718
11862.02662	19728
11846.38109	19771
11821.10318	19835
11824.21939	19847
11798.70392	20062
11750.7048	20079
11748.85281	20091
11747.30982	20093
11747.00126	20099
11749.77875	20085
11747.00126	20093
11750.3961	20085
11752.55724	20076
11750.3961	20084
11754.41013	20074
11753.48363	20076
11753.48363	20074
11755.02786	20067
11756.26346	20072
11755.95454	20067
11754.41013	20064
11756.88134	20055
11758.42626	20065
11757.80825	20056
11755.02786	20062
11758.42626	20058
11759.35336	20056
11760.58966	20052
11759.04431	20053
11759.35336	20051
11762.75368	20046
11760.58966	20050
11760.28057	20045
11761.20789	20040
11763.06287	20040
11766.15551	20024
11819.54555	19853
11841.38129	19815
11862.65311	19728
11866.09972	19708
11872.05662	19698
11896.56014	19620
11876.76272	19683
11891.21291	19631
11899.39254	19589
11950.87362	19566
11922.08975	19606
11797.46144	19934
11792.80394	19943
11792.18315	19953
11785.35782	19965
11784.42757	19974
11785.04773	19974
11784.73764	19975
11784.42757	19977
11784.11751	19971
11785.35782	19972
11788.45949	19972
11786.9085	19964
11796.52971	19931
11801.81101	19919
11800.87875	19914
11803.36502	19919
11805.23026	19907
11812.38455	19894
11834.1998	19820
11866.09972	19702
11868.92083	19705
11873.93871	19687
11898.76303	19606
11894.67245	19627
11896.24549	19603
11934.7286	19506
11933.77996	19478
11926.19508	19526
11948.02201	19455
11947.70523	19451
11927.77464	19536
11816.74262	19876
11820.79163	19853
11821.10318	19863
11818.29968	19859
11822.03791	19849
11824.53108	19844
11823.90771	19840
11826.71327	19841
11827.33686	19838
11828.89608	19824
11830.76756	19822
11829.51986	19819
11834.1998	19812
11835.76042	19809
11835.13613	19810
11837.32136	19803
11839.5072	19795
11840.75654	19800
11839.1949	19791
11840.13185	19791
11841.06891	19790
11842.63093	19784
11843.88078	19786
11841.38129	19795
11843.88078	19786
11843.5683	19787
11848.25686	19777
11847.31892	19774
11846.38109	19776
11848.56953	19771
11849.82036	19763
11850.75861	19761
11856.07754	19749
11856.70354	19741
11858.26877	19737
11859.20806	19735
11859.20806	19734
11860.46062	19731
11866.41312	19707
11865.47294	19718
11865.15958	19721
11864.53288	19709
11865.15958	19712
11865.78632	19721
11864.21955	19714
11868.29382	19712
11867.35341	19708
11866.09972	19708
11867.98034	19704
11868.92083	19700
11869.23435	19700
11871.11574	19695
11872.05662	19699
11872.37027	19694
11872.68393	19699
11875.82127	19683
11874.25244	19684
11877.70429	19678
11880.8437	19674
11878.01817	19680
11880.8437	19667
11880.8437	19667
11881.78577	19664
11884.29854	19652
11887.12639	19642
11889.32655	19644
11887.75494	19643
11885.86943	19645
11889.0122	19642
11887.12639	19640
11896.8748	19608
11896.56014	19611
11903.48565	19593
11905.69054	19590
11909.15667	19571
11912.62436	19567
11911.99376	19566
11911.3632	19562
11911.67847	19565
11912.62436	19559
11914.20111	19563
11914.20111	19560
11913.88574	19563
11916.40911	19547
11916.40911	19549
11918.61775	19552
11918.93332	19541
11918.93332	19545
11917.04008	19549
11918.30219	19551
11918.93332	19546
11921.14269	19533
11968.64103	19379
11974.99661	19367
11984.22164	19336
12046.54461	19132
12089.67032	19020
12118.77374	18890
11933.77996	19494
11937.57524	19483
11940.42293	19479
12078.70473	18781
12117.47788	18987
12027.63389	19230
11987.40528	19316
11948.65561	19451
11940.42293	19470
11941.3724	19477
11942.63855	19478
11940.42293	19477
11942.00545	19475
12170.46489	18755
12123.31101	18885
11952.14135	19437
11954.36038	19435
11952.45831	19442
11951.50746	19433
11955.31159	19435
11954.36038	19434
11956.58005	19426
11956.8972	19421
11957.84873	19418
11955.62868	19429
11955.31159	19428
11956.58005	19422
11961.02135	19415
11959.43487	19418
11971.18263	19377
11972.45374	19370
11972.13594	19371
11984.53994	19334
12009.08949	19275
11969.59403	19382
11971.18263	19380
11969.27635	19385
12122.98683	18929
12008.77016	19264
11986.45005	19341
11979.44867	19346
11980.72117	19349
11984.22164	19351
11981.3575	19350
11984.22164	19346
11982.31209	19348
11981.99388	19342
12109.38376	18923
12137.58874	18866
12141.16238	18855
12103.238	18967
11998.55854	19294
11991.22741	19313
11991.54601	19311
11992.50188	19310
12136.6144	18875
12128.17539	18901
12114.563	18930
12116.50613	18913
12120.39389	18907
12122.33851	18910
12118.77374	18905
12122.01437	18918
12073.54994	19106
12010.04757	19259
12010.04757	19259
12009.7282	19260
12010.68636	19255
12011.64465	19251
12011.64465	19255
12012.92255	19242
12016.75754	19242
12018.35603	19234
12024.11336	19218
12146.68861	18842
12149.94122	18830
12145.06283	18842
12156.45064	18820
12153.19523	18821
12024.75334	19207
12023.7934	19211
12022.83358	19213
12023.47344	19220
12023.7934	19210
12029.55486	19201
12026.99367	19205
12030.19529	19188
12030.83578	19189
12049.1124	19152
12134.6661	18948
12123.95942	18908
12177.97157	18732
12185.48571	18710
12187.77411	18706
12184.83201	18723
12146.03825	18844
12133.0429	18907
12120.71796	18923
12071.93978	19061
12056.49967	19120
12057.46375	19118
12048.79138	19136
12044.2985	19147
12044.61933	19149
12043.0153	19159
12042.69454	19156
12041.73233	19160
12046.54461	19149
12046.54461	19148
12047.8284	19136
12049.1124	19139
12047.8284	19139
12049.1124	19134
12049.43344	19135
12051.03882	19128
12060.67826	19091
12066.78958	19082
12067.43317	19079
12227.76937	18590
12225.14023	18604
12061.32133	19102
12060.67826	19101
12059.71377	19098
12060.99979	19102
12083.54054	19028
12206.76183	18638
12192.35298	18692
12195.95262	18674
12199.55397	18653
12178.95125	18741
12159.3817	18809
12121.36614	18899
12112.29665	18990
12074.51619	19054
12074.83831	19060
12073.22788	19055
12075.80473	19053
12078.06019	19048
12075.16043	19045
12076.77127	19050
12078.70473	19040
12078.06019	19055
12074.83831	19044
12080.96106	19041
12080.31632	19035
12082.25069	19032
12081.60584	19025
12084.50807	19026
12084.50807	19027
12087.4114	19017
12087.08876	19016
12085.7983	19018
12088.05674	19010
12089.67032	18999
12093.54432	18999
12094.8361	18996
12095.15908	18987
12096.77417	18991
12098.71274	18978
12171.76986	18671
12211.02426	18629
12240.59958	18538
12266.65608	18471
12267.64734	18457
12275.91295	18443
12241.91674	18540
12235.99136	18557
12239.28266	18555
12237.63683	18549
12244.55174	18527
12261.04137	18494
12244.88118	18550
12245.5401	18518
12248.17636	18524
12269.29974	18457
12249.8245	18510
12223.826	18620
12202.50181	18657
12177.64504	18703
12189.4091	18681
12176.33905	18864
12179.93106	18776
12122.66267	18911
12122.33851	18905
12124.28364	18898
12124.28364	18899
12129.47309	18884
12131.09552	18879
12134.01678	18879
12136.28965	18874
12137.58874	18862
12137.58874	18863
12142.78732	18854
12145.7131	18835
12146.03825	18838
12147.33902	18832
12146.03825	18828
12148.31474	18831
12148.31474	18828
12148.64001	18822
12150.91727	18822
12152.21888	18818
12156.45064	18811
12155.1483	18807
12156.12503	18797
12160.68476	18786
12161.01057	18793
12166.22528	18778
12168.83399	18774
12169.81249	18759
12171.76986	18753
12168.50785	18765
12169.81249	18765
12170.13868	18763
12168.83399	18763
12171.76986	18759
12340.36442	18260
12305.08029	18351
12315.04958	18306
12330.36154	18276
12350.04654	18212
12358.73767	18180
12375.81493	18139
12359.40664	18189
12361.41389	18188
12329.69515	18270
12333.36101	18256
12334.69449	18253
12338.02922	18262
12348.04232	18223
12350.71473	18214
12326.36411	18292
12346.70647	18197
12219.88469	18610
12213.64849	18630
12216.27363	18623
12214.96094	18626
12216.27363	18617
12213.32041	18627
12218.24308	18621
12216.27363	18616
12216.93006	18624
12213.64849	18625
12214.30469	18627
12217.91481	18615
12215.94544	18613
12216.27363	18614
12217.58654	18618
12215.28909	18614
12217.58654	18616
12219.228	18616
12218.24308	18607
12220.54143	18613
12222.512	18608
12220.86982	18603
12218.89968	18598
12223.826	18600
12221.19823	18603
12225.46882	18599
12222.18354	18596
12223.49748	18598
12225.46882	18590
12225.46882	18588
12226.78334	18589
12230.07062	18584
12230.72825	18574
12232.37258	18578
12231.05709	18572
12231.71481	18571
12232.37258	18566
12232.37258	18566
12234.01726	18569
12233.03041	18566
12237.63683	18564
12237.63683	18554
12313.05467	18333
12344.70314	18240
12341.03175	18242
12348.71033	18214
12345.37085	18234
12347.04041	18229
12358.40321	18191
12355.39374	18193
12359.07215	18187
12361.41389	18171
12369.78323	18151
12372.12831	18144
12385.20721	18114
12384.20033	18116
12392.25915	18093
12392.9311	18087
12396.96412	18074
12408.40278	18049
12409.07618	18043
12400.32662	18072
12387.89288	18099
12401.67204	18077
12388.56445	18097
12389.90777	18089
12393.60312	18097
12388.56445	18100
12383.86474	18118
12380.5096	18119
12380.84505	18121
12380.5096	18121
12379.83875	18138
12364.42578	18188
12405.03665	18054
12426.26848	17992
12422.557	17995
12427.28102	17991
12384.53595	18113
12369.11334	18140
12359.40664	18183
12345.37085	18181
12290.15106	18399
12273.59767	18446
12272.60562	18446
12274.25911	18444
12273.92838	18450
12274.25911	18444
12272.27497	18445
12273.26697	18445
12274.25911	18447
12274.9206	18445
12273.92838	18440
12273.26697	18441
12274.58985	18442
12275.91295	18434
12276.90544	18442
12274.9206	18437
12276.24377	18439
12276.90544	18437
12281.53876	18434
12279.22174	18429
12279.88367	18422
12280.21466	18422
12282.20089	18419
12283.1942	18419
12286.50619	18410
12283.85648	18415
12286.17493	18405
12286.83747	18396
12288.49408	18403
12288.82545	18405
12287.83139	18405
12288.16273	18401
12288.16273	18402
12286.50619	18399
12288.16273	18397
12291.14542	18390
12290.4825	18401
12291.14542	18394
12294.46091	18391
12292.80298	18389
12296.78262	18383
12294.79254	18382
12294.46091	18378
12295.12418	18374
12298.44142	18371
12297.11435	18376
12297.77785	18375
12297.11435	18372
12300.10059	18366
12299.76872	18370
12297.44609	18366
12299.76872	18367
12300.76436	18366
12301.76012	18365
12302.42404	18353
12304.41614	18355
12303.42002	18355
12306.40876	18345
12317.71029	18307
12319.041	18300
12350.71473	18231
12308.73416	18336
12309.06642	18345
12308.40192	18340
12308.06969	18336
12310.72793	18329
12312.05741	18320
12314.05206	18322
12314.71706	18322
12313.71958	18324
12316.04724	18314
12314.38455	18319
12316.37982	18320
12315.71467	18312
12318.37562	18312
12324.03326	18294
12324.36619	18288
12326.36411	18284
12325.36508	18290
12328.36256	18289
12325.69808	18287
12328.02945	18281
12329.36198	18257
12338.36278	18139
12438.428	17945
12461.78904	17874
12471.96878	17849
12474.68571	17867
12457.04322	17894
12461.44995	17882
12471.96878	17884
12466.53786	17886
12452.30041	17901
12346.37254	18227
12342.36659	18244
12341.36544	18239
12337.69568	18252
12336.69515	18255
12337.02865	18265
12337.69568	18253
12336.36167	18256
12339.02993	18252
12341.69914	18241
12341.36544	18236
12341.69914	18239
12341.03175	18237
12343.36788	18236
12345.03699	18236
12343.70167	18239
12343.70167	18238
12341.69914	18239
12341.69914	18242
12341.03175	18242
12346.03863	18222
12352.05129	18208
12352.38547	18205
12358.06877	18192
12476.72406	17878
12610.07741	17533
12545.33172	17722
12497.13815	17778
12476.3843	17847
12357.39992	18207
12357.39992	18193
12358.06877	18201
12358.40321	18195
12358.73767	18193
12359.40664	18188
12357.73434	18184
12358.40321	18186
12359.40664	18190
12359.74114	18188
12360.07566	18192
12359.07215	18190
12359.74114	18186
12361.07931	18187
12360.74475	18193
12362.41772	18191
12361.07931	18180
12359.74114	18183
12361.74849	18181
12361.74849	18178
12369.11334	18159
12369.11334	18166
12369.78323	18161
12368.77841	18158
12370.11819	18155
12370.78817	18161
12367.77374	18159
12370.78817	18158
12373.13357	18147
12374.13897	18144
12374.47413	18156
12373.13357	18146
12378.49724	18132
12376.48542	18133
12377.82657	18134
12380.84505	18117
12382.5225	18122
12381.85148	18120
12382.5225	18118
12386.88564	18120
12383.86474	18119
12383.86474	18112
12386.21423	18111
12384.20033	18115
12385.54287	18112
12386.21423	18107
12387.55712	18105
12385.87854	18105
12386.54993	18104
12387.22138	18104
12388.22866	18099
12388.56445	18099
12389.57191	18099
12388.56445	18096
12388.22866	18102
12390.57951	18084
12395.28343	18091
12392.59512	18087
12394.94734	18087
12394.2752	18087
12395.28343	18081
12394.2752	18081
12395.95566	18084
12398.64518	18074
12398.64518	18074
12398.98144	18060
12402.00844	18073
12401.67204	18064
12400.9993	18068
12400.66295	18058
12402.68127	18060
12404.02711	18057
12412.44412	18030
12412.78099	18025
12417.16177	18016
12410.75996	18039
12408.0661	18036
12416.82469	18017
12417.49886	18012
12420.53333	18008
12417.49886	18006
12421.5451	18011
12417.83596	18011
12420.19611	18010
12421.20783	18009
12419.52171	18002
12419.8589	18003
12421.5451	17999
12424.58122	17992
12426.60598	17989
12427.28102	17991
12426.60598	17990
12424.58122	17988
12424.58122	17992
12426.26848	17985
12428.2937	17982
12432.00802	17983
12430.99484	17971
12434.7105	17969
12434.7105	17964
12437.41395	17954
12437.07597	17957
12436.0621	17956
12439.10411	17949
12438.08997	17956
12440.11838	17943
12441.1328	17944
12442.14735	17939
12442.14735	17937
12445.86854	17933
12446.88373	17922
12446.20692	17930
12447.5606	17924
12445.86854	17932
12446.54532	17935
12445.19182	17935
12447.5606	17924
12449.93013	17919
12449.93013	17923
12449.25305	17923
12450.94587	17916
12449.59158	17920
12455.68783	17900
12456.36549	17905
12454.33268	17910
12455.68783	17906
12457.38211	17885
12459.75475	17888
12460.77182	17890
12463.14553	17884
12461.44995	17882
12462.12814	17878
12463.4847	17875
12466.87718	17870
12469.59226	17860
12471.2897	17858
12471.2897	17861
12474.00639	17854
12472.98751	17851
12471.96878	17850
12473.66675	17845
12475.0254	17850
12477.74344	17841
12479.44272	17838
12477.40363	17843
12480.12254	17830
12478.42311	17832
12482.5024	17829
12478.08327	17828
12480.80243	17831
12481.48237	17821
12482.84244	17823
12484.88301	17818
12485.22316	17816
12483.86266	17809
12486.24371	17820
12486.24371	17812
